file,sequence_id,read_count,read_mean_length,read_abundance
throat_with_pathogen_01_7_1.fastq,NZ_CP027231.1,911,150.99121844127333,0.003114114699236683
throat_with_pathogen_01_7_1.fastq,NZ_CP035439.1,301,150.98338870431894,0.001028922639374579
throat_with_pathogen_01_7_1.fastq,NZ_CP024696.1,1188,150.94023569023568,0.004060996995272425
throat_with_pathogen_01_7_1.fastq,NZ_CP101412.1,1282,150.85179407176287,0.004382321673349537
throat_with_pathogen_01_7_1.fastq,NZ_CP022384.1,578,150.82006920415225,0.001975804935410322
throat_with_pathogen_01_7_1.fastq,NZ_CP085964.1,530,150.96415094339622,0.001811724248732648
throat_with_pathogen_01_7_1.fastq,NZ_CP046314.1,120,150.96666666666667,0.000410201716694184
throat_with_pathogen_01_7_1.fastq,NZ_CP073277.1,3973,150.98187767430153,0.013581095170216620
throat_with_pathogen_01_7_1.fastq,NZ_CP027286.1,65,150.96923076923076,0.000222192596542683
throat_with_pathogen_01_7_1.fastq,NZ_CP027400.1,2058,150.98299319727892,0.007034959441305262
throat_with_pathogen_01_7_1.fastq,NZ_CP124548.1,597,150.97989949748742,0.002040753540553567
throat_with_pathogen_01_7_1.fastq,NZ_CP071986.1,3217,150.98259247746347,0.010996824355043259
throat_with_pathogen_01_7_1.fastq,NZ_CP127188.1,538,150.9721189591078,0.001839071029845707
throat_with_pathogen_01_7_1.fastq,NZ_CP048000.1,416,150.9783653846154,0.001422032617873172
throat_with_pathogen_01_7_1.fastq,NZ_CP014150.1,396,150.97222222222223,0.001353665665090808
throat_with_pathogen_01_7_1.fastq,NZ_CP045696.1,1928,150.9844398340249,0.006590574248219895
throat_with_pathogen_01_7_1.fastq,NZ_CP013476.1,1051,150.94386298763084,0.003592683368713232
throat_with_pathogen_01_7_1.fastq,NZ_CP007626.1,451,150.9889135254989,0.001541674785242310
throat_with_pathogen_01_7_1.fastq,NZ_CP072251.1,363,150.98898071625345,0.001240860192999908
throat_with_pathogen_01_7_1.fastq,NZ_CP125992.1,152,150.98684210526315,0.000519588841145967
throat_with_pathogen_01_7_1.fastq,NZ_AP025590.1,425,150.97411764705882,0.001452797746625236
throat_with_pathogen_01_7_1.fastq,NZ_CP054494.1,521,150.97696737044146,0.001780959119980584
throat_with_pathogen_01_7_1.fastq,NZ_CP121210.1,862,150.97795823665894,0.002946615664919891
throat_with_pathogen_01_7_1.fastq,NZ_CP007573.1,589,150.98132427843802,0.002013406759440622
throat_with_pathogen_01_7_1.fastq,NZ_CP024700.1,1349,150.89992587101557,0.004611350965170456
throat_with_pathogen_01_7_1.fastq,NZ_CP017812.1,435,150.99080459770116,0.001486981223016418
throat_with_pathogen_01_7_1.fastq,NZ_CP047311.1,5231,150.92219460906136,0.017881376500227319
throat_with_pathogen_01_7_1.fastq,NZ_CP127017.1,788,150.96700507614213,0.002693657939625144
throat_with_pathogen_01_7_1.fastq,NZ_CP015196.1,301,150.86046511627907,0.001028922639374579
throat_with_pathogen_01_7_1.fastq,NZ_CP124202.1,477,150.84486373165618,0.001630551823859383
throat_with_pathogen_01_7_1.fastq,NZ_CP019433.1,502,150.99003984063745,0.001716010514837338
throat_with_pathogen_01_7_1.fastq,NZ_CP035298.1,802,150.97256857855362,0.002741514806572799
throat_with_pathogen_01_7_1.fastq,NZ_CP039462.1,2442,150.8955773955774,0.008347604934726652
throat_with_pathogen_01_7_1.fastq,NZ_CP083637.1,615,150.86341463414635,0.002102283798057695
throat_with_pathogen_01_7_1.fastq,NZ_CP095735.1,1599,150.98248905565978,0.005465937874950006
throat_with_pathogen_01_7_1.fastq,NZ_CP070914.1,3144,150.98250636132315,0.010747284977387630
throat_with_pathogen_01_7_1.fastq,NZ_CP098025.1,1389,150.983441324694,0.004748084870735184
throat_with_pathogen_01_7_1.fastq,NZ_CP036550.1,1077,150.97957288765087,0.003681560407330305
throat_with_pathogen_01_7_1.fastq,NZ_CP053228.1,1447,150.97719419488598,0.004946349033804039
throat_with_pathogen_01_7_1.fastq,NZ_CP023074.1,231,150.982683982684,0.000789638304636305
throat_with_pathogen_01_7_1.fastq,NZ_CP124208.1,2568,150.98403426791276,0.008778316737255546
throat_with_pathogen_01_7_1.fastq,NZ_AP014647.1,183,150.9945355191257,0.000625557617958631
throat_with_pathogen_01_7_1.fastq,NZ_AP025240.1,703,150.9800853485064,0.002403098390300097
throat_with_pathogen_01_7_1.fastq,NZ_CP019721.1,270,150.9814814814815,0.000922953862561915
throat_with_pathogen_01_7_1.fastq,NZ_CP028105.1,685,150.97810218978103,0.002341568132795969
throat_with_pathogen_01_7_1.fastq,NZ_CP027235.1,377,150.9787798408488,0.001288717059947563
throat_with_pathogen_01_7_1.fastq,NZ_CP075172.1,734,150.9809264305177,0.002509067167112761
throat_with_pathogen_01_7_1.fastq,NZ_CP022386.1,387,150.98708010335918,0.001322900536338745
throat_with_pathogen_01_7_1.fastq,NZ_AP021887.1,875,150.97714285714287,0.002991054184228428
throat_with_pathogen_01_7_1.fastq,NZ_CP022680.1,207,150.9903381642512,0.000707597961297468
throat_with_pathogen_01_7_1.fastq,NZ_CP066194.1,1766,150.97961494903737,0.006036801930682747
throat_with_pathogen_01_7_1.fastq,NZ_AP014880.1,1265,150.9090909090909,0.004324209763484527
throat_with_pathogen_01_7_1.fastq,NZ_CP032848.1,412,150.97815533980582,0.001408359227316700
throat_with_pathogen_01_7_1.fastq,NZ_CP040915.1,1392,150.97988505747125,0.004758339913652538
throat_with_pathogen_01_7_1.fastq,NZ_CP034842.1,359,150.983286908078,0.001227186802443435
throat_with_pathogen_01_7_1.fastq,NZ_CP090007.1,146,150.986301369863,0.000499078755311258
throat_with_pathogen_01_7_1.fastq,AP023461.1,7,150.85714285714286,0.000023928433473827
throat_with_pathogen_03_2_2.fastq,NZ_CP065726.1,1841,150.98261814231395,0.016346136771260632
throat_with_pathogen_03_2_2.fastq,NZ_CP126745.1,1361,150.98310066127848,0.012084243425141620
throat_with_pathogen_03_2_2.fastq,NC_001422.1,70,150.97142857142856,0.000621526112975689
throat_with_pathogen_03_2_2.fastq,NZ_CP020431.2,744,150.8951612903226,0.006605934686484471
throat_with_pathogen_03_2_2.fastq,NZ_CP044230.1,1177,150.98555649957518,0.010450517642462664
throat_with_pathogen_03_2_2.fastq,NZ_CP097843.1,348,150.9971264367816,0.003089872675936285
throat_with_pathogen_03_2_2.fastq,NZ_CP046315.1,334,150.98502994011977,0.002965567453341147
throat_with_pathogen_03_2_2.fastq,NZ_CP012589.1,1869,150.9796682718031,0.016594747216450909
throat_with_pathogen_03_2_2.fastq,NZ_CP024696.1,633,150.98104265402844,0.005620371850194449
throat_with_pathogen_03_2_2.fastq,NZ_CP028101.1,4796,150.9837364470392,0.042583417683305806
throat_with_pathogen_03_2_2.fastq,NZ_CP053939.1,1459,150.9732693625771,0.012954379983307585
throat_with_pathogen_03_2_2.fastq,NZ_CP072373.1,2860,150.98636363636365,0.025393781187292453
throat_with_pathogen_03_2_2.fastq,NZ_CP009227.1,492,150.98373983739836,0.004368440679771989
throat_with_pathogen_03_2_2.fastq,NZ_CP101412.1,9132,150.87100306614104,0.081082520909914232
throat_with_pathogen_03_2_2.fastq,NZ_CP014264.1,3053,150.71732721912872,0.027107417470211143
throat_with_pathogen_03_2_2.fastq,NZ_CP019668.1,2617,150.98242262132212,0.023236197680819703
throat_with_pathogen_03_2_2.fastq,NZ_CP083898.1,461,150.9891540130152,0.004093193401168469
throat_with_pathogen_03_2_2.fastq,NZ_CP126983.1,2635,150.9855787476281,0.023396018681299702
throat_with_pathogen_03_2_2.fastq,NZ_CP048246.1,563,150.93072824156306,0.004998845737218759
throat_with_pathogen_03_2_2.fastq,NZ_CP014239.1,1439,150.9798471160528,0.012776801093885959
throat_with_pathogen_03_2_2.fastq,NZ_CP110170.1,770,150.98701298701297,0.006836787242732584
throat_with_pathogen_03_2_2.fastq,NZ_CP038817.1,893,150.98096304591266,0.007928897412675582
throat_with_pathogen_03_2_2.fastq,NZ_CP046314.1,676,150.9215976331361,0.006002166462450944
throat_with_pathogen_03_2_2.fastq,NZ_CP027228.1,357,150.98319327731093,0.003169783176176016
throat_with_pathogen_03_2_2.fastq,NC_000866.4,409,150.98533007334964,0.003631488288672243
throat_with_pathogen_03_2_2.fastq,NZ_AP014938.1,4682,150.96390431439556,0.041571218013602543
throat_with_pathogen_03_2_2.fastq,NZ_CP027232.1,8475,150.96176991150443,0.075249054392413833
throat_with_pathogen_03_2_2.fastq,NZ_CP126341.1,2245,150.98351893095767,0.019933230337577469
throat_with_pathogen_03_2_2.fastq,NZ_CP089305.1,872,150.9862385321101,0.007742439578782874
throat_with_pathogen_03_2_2.fastq,NZ_CP049272.1,1583,150.98041692987996,0.014055369097721662
throat_with_pathogen_03_2_2.fastq,NZ_CP050133.1,1288,150.8276397515528,0.011436080478752686
throat_with_pathogen_03_2_2.fastq,NZ_CP031253.1,466,150.77682403433477,0.004137588123523875
throat_with_pathogen_03_2_2.fastq,NZ_CP031243.1,276,150.9927536231884,0.002450588674018433
throat_with_pathogen_03_2_2.fastq,NZ_CP050870.1,652,150.98926380368098,0.005789071795144993
throat_with_pathogen_03_2_2.fastq,NZ_CP024700.1,2107,150.98338870431894,0.018707936000568252
throat_with_pathogen_03_2_2.fastq,NZ_CP039886.1,2319,150.97973264338077,0.020590272228437484
throat_with_pathogen_03_2_2.fastq,NZ_CP034670.1,1108,150.98646209386283,0.009837870473958055
throat_with_pathogen_03_2_2.fastq,NZ_CP007573.1,3632,150.97246696035242,0.032248326318967201
throat_with_pathogen_03_2_2.fastq,NZ_CP012410.1,895,150.98435754189944,0.007946655301617743
throat_with_pathogen_03_2_2.fastq,NZ_CP050497.1,256,150.98828125,0.002273009784596807
throat_with_pathogen_03_2_2.fastq,NZ_CP046313.1,731,150.98084815321477,0.006490508408360414
throat_with_pathogen_03_2_2.fastq,NZ_CP054018.1,5533,150.97469727091993,0.049127199758492709
throat_with_pathogen_03_2_2.fastq,NZ_CP039462.1,288,150.86458333333334,0.002557136007671408
throat_with_pathogen_03_2_2.fastq,NZ_CP083637.1,283,150.98939929328623,0.002512741285316001
throat_with_pathogen_03_2_2.fastq,NZ_CP031255.1,115,150.95652173913044,0.001021078614174347
throat_with_pathogen_03_2_2.fastq,NZ_CP012544.1,1138,150.98945518453428,0.010104238808090494
throat_with_pathogen_03_2_2.fastq,NZ_CP070914.1,540,150.98888888888888,0.004794630014383890
throat_with_pathogen_03_2_2.fastq,NZ_AP018768.1,2462,150.9821283509342,0.021859961287802106
throat_with_pathogen_03_2_2.fastq,NZ_CP040798.1,766,150.9804177545692,0.006801271464848259
throat_with_pathogen_03_2_2.fastq,NZ_CP017295.1,933,150.97963558413718,0.008284055191518832
throat_with_pathogen_03_2_2.fastq,NC_002628.3,350,150.97714285714287,0.003107630564878447
throat_with_pathogen_03_2_2.fastq,NZ_CP050136.1,1250,150.9856,0.011098680588851597
throat_with_pathogen_03_2_2.fastq,NZ_CP013195.1,513,150.98245614035088,0.004554898513664696
throat_with_pathogen_03_2_2.fastq,NZ_CP019721.1,788,150.98604060913706,0.006996608243212047
throat_with_pathogen_03_2_2.fastq,NZ_CP013334.1,1170,150.9820512820513,0.010388365031165095
throat_with_pathogen_03_2_2.fastq,NZ_CP008849.1,1077,150.98978644382544,0.009562623195354536
throat_with_pathogen_03_2_2.fastq,NZ_CP032364.1,953,150.9884575026233,0.008461634080940458
throat_with_pathogen_03_2_2.fastq,NZ_AP019829.2,323,150.9876160990712,0.002867899064159253
throat_with_pathogen_03_2_2.fastq,NZ_CP032621.1,417,150.85851318944844,0.003702519844440893
throat_with_pathogen_03_2_2.fastq,NZ_CP107038.1,2898,150.9872325741891,0.025731181077193542
throat_with_pathogen_03_2_2.fastq,NZ_CP125087.1,1124,150.8905693950178,0.009979933585495357
throat_with_pathogen_03_2_2.fastq,NZ_CP027235.1,1101,150.9854677565849,0.009775717862660486
throat_with_pathogen_03_2_2.fastq,NZ_CP075172.1,436,150.9908256880734,0.003871219789391437
throat_with_pathogen_03_2_2.fastq,NZ_CP124804.1,1387,150.98413842826244,0.012315095981389733
throat_with_pathogen_03_2_2.fastq,NZ_CP028415.1,327,150.97859327217125,0.002903414842043578
throat_with_pathogen_03_2_2.fastq,NZ_CP064367.1,5738,150.89804810038342,0.050947383375064374
throat_with_pathogen_03_2_2.fastq,NZ_AP021887.1,374,150.98395721925132,0.003320725232184398
throat_with_pathogen_03_2_2.fastq,NZ_CP012067.1,362,150.99447513812154,0.003214177898531423
throat_with_pathogen_03_2_2.fastq,NZ_AP014880.1,2596,150.98574730354392,0.023049739846926997
throat_with_pathogen_03_2_2.fastq,NZ_CP082857.1,558,150.90322580645162,0.004954451014863353
throat_with_pathogen_03_2_2.fastq,NZ_CP073118.1,2363,150.98476512907322,0.020980945785165059
throat_with_pathogen_03_2_2.fastq,NZ_CP066065.1,377,150.9814323607427,0.003347362065597642
throat_with_pathogen_03_2_2.fastq,NZ_CP032620.1,181,150.98342541436463,0.001607088949265711
throat_with_pathogen_03_2_2.fastq,NZ_CP090007.1,1053,150.985754985755,0.009349528528048585
throat_with_pathogen_03_2_2.fastq,NZ_CP020566.1,265,150.98490566037736,0.002352920284836539
throat_with_pathogen_03_2_2.fastq,AP023461.1,11,151.0,0.000097668389181894
throat_with_pathogen_01_6_2.fastq,NZ_CP023482.1,720,150.94444444444446,0.002461243953714940
throat_with_pathogen_01_6_2.fastq,NZ_CP013745.1,2074,150.98071359691417,0.007089749944451091
throat_with_pathogen_01_6_2.fastq,NZ_CP068102.1,986,150.89858012170384,0.003370536858837404
throat_with_pathogen_01_6_2.fastq,NZ_AP019823.1,1407,150.98152096659558,0.004809680892884612
throat_with_pathogen_01_6_2.fastq,NZ_CP039712.1,131,150.96946564885496,0.000447809663800913
throat_with_pathogen_01_6_2.fastq,NZ_CP046316.1,658,150.7841945288754,0.002249303502145042
throat_with_pathogen_01_6_2.fastq,NZ_CP125315.1,293,150.9965870307167,0.001001589553386774
throat_with_pathogen_01_6_2.fastq,NZ_CP126745.1,945,150.98518518518517,0.003230382689250859
throat_with_pathogen_01_6_2.fastq,NZ_CP009933.1,548,150.98722627737226,0.001873280120327482
throat_with_pathogen_01_6_2.fastq,NZ_CP098483.1,566,150.9469964664311,0.001934811219170356
throat_with_pathogen_01_6_2.fastq,NZ_CP029066.1,1813,150.98124655267512,0.006197549011229425
throat_with_pathogen_01_6_2.fastq,NZ_CP012098.1,400,150.9725,0.001367357752063856
throat_with_pathogen_01_6_2.fastq,NZ_CP041379.1,738,150.97831978319783,0.002522775052557814
throat_with_pathogen_01_6_2.fastq,NZ_CP097843.1,299,151.0,0.001022099919667732
throat_with_pathogen_01_6_2.fastq,NZ_CP017031.1,830,150.99036144578312,0.002837267335532500
throat_with_pathogen_01_6_2.fastq,NZ_CP027862.1,2352,150.91666666666666,0.008040063582135470
throat_with_pathogen_01_6_2.fastq,NZ_CP009227.1,984,150.984756097561,0.003363700070077085
throat_with_pathogen_01_6_2.fastq,NZ_CP046246.1,988,150.9827935222672,0.003377373647597723
throat_with_pathogen_01_6_2.fastq,NZ_CP050820.1,805,150.98757763975155,0.002751807476028509
throat_with_pathogen_01_6_2.fastq,NZ_CP072373.1,725,150.9848275862069,0.002478335925615738
throat_with_pathogen_01_6_2.fastq,NC_012756.1,638,150.9780564263323,0.002180935614541850
throat_with_pathogen_01_6_2.fastq,NZ_CP011861.1,1890,150.95714285714286,0.006460765378501718
throat_with_pathogen_01_6_2.fastq,NZ_CP025420.1,766,150.98955613577024,0.002618490095202283
throat_with_pathogen_01_6_2.fastq,NZ_CP026548.1,844,150.98104265402844,0.002885124856854735
throat_with_pathogen_01_6_2.fastq,NZ_CP010796.1,103,150.9902912621359,0.000352094621156443
throat_with_pathogen_01_6_2.fastq,NZ_CP014233.1,829,150.99276236429432,0.002833848941152341
throat_with_pathogen_01_6_2.fastq,NZ_CP014239.1,585,150.98461538461538,0.001999760712393389
throat_with_pathogen_01_6_2.fastq,NZ_CP025249.1,1128,150.98847517730496,0.003855948860820073
throat_with_pathogen_01_6_2.fastq,NZ_CP017428.1,96,151.0,0.000328165860495325
throat_with_pathogen_01_6_2.fastq,NZ_CP027228.1,550,150.98181818181817,0.001880116909087801
throat_with_pathogen_01_6_2.fastq,NZ_AP014938.1,320,150.996875,0.001093886201651085
throat_with_pathogen_01_6_2.fastq,NZ_CP007570.1,4634,150.98187311178248,0.015840839557659768
throat_with_pathogen_01_6_2.fastq,NZ_CP029458.1,1300,150.96769230769232,0.004443912694207530
throat_with_pathogen_01_6_2.fastq,NZ_AP025569.1,2658,150.98607975921746,0.009086092262464320
throat_with_pathogen_01_6_2.fastq,NZ_CP031243.1,1642,150.97990255785626,0.005613003572222127
throat_with_pathogen_01_6_2.fastq,NZ_CP085178.1,213,150.96713615023475,0.000728118002974003
throat_with_pathogen_01_6_2.fastq,NZ_CP016843.1,3826,150.9539989545217,0.013078776898490779
throat_with_pathogen_01_6_2.fastq,NZ_CP054000.1,264,150.99242424242425,0.000902456116362145
throat_with_pathogen_01_6_2.fastq,NZ_CP109758.1,3444,150.98403019744484,0.011772950245269797
throat_with_pathogen_01_6_2.fastq,NZ_AP019831.1,79,150.9746835443038,0.000270053156032611
throat_with_pathogen_01_6_2.fastq,NZ_CP016089.1,2257,150.98139122729287,0.007715316116020305
throat_with_pathogen_01_6_2.fastq,NZ_CP050497.1,471,150.98089171974522,0.001610063753055190
throat_with_pathogen_01_6_2.fastq,NZ_CP042818.1,622,150.9855305466238,0.002126241304459296
throat_with_pathogen_01_6_2.fastq,NZ_CP034465.1,467,150.9935760171306,0.001596390175534551
throat_with_pathogen_01_6_2.fastq,NZ_CP014162.1,94,150.9787234042553,0.000321329071735006
throat_with_pathogen_01_6_2.fastq,NZ_CP118095.1,674,150.99109792284867,0.002303997812227597
throat_with_pathogen_01_6_2.fastq,NZ_CP019962.1,4454,150.98383475527615,0.015225528569231032
throat_with_pathogen_01_6_2.fastq,NZ_CP033459.1,269,150.98884758364312,0.000919548088262943
throat_with_pathogen_01_6_2.fastq,NZ_CP006683.1,367,150.9809264305177,0.001254550737518588
throat_with_pathogen_01_6_2.fastq,NZ_CP040798.1,674,150.9792284866469,0.002303997812227597
throat_with_pathogen_01_6_2.fastq,NZ_CP039292.1,400,150.995,0.001367357752063856
throat_with_pathogen_01_6_2.fastq,NZ_CP021252.1,832,150.984375,0.002844104124292820
throat_with_pathogen_01_6_2.fastq,NZ_CP031057.1,150,150.98666666666668,0.000512759157023946
throat_with_pathogen_01_6_2.fastq,NZ_CP120618.1,1022,150.98140900195693,0.003493599056523151
throat_with_pathogen_01_6_2.fastq,NZ_CP102567.2,756,150.9814814814815,0.002584306151400687
throat_with_pathogen_01_6_2.fastq,NZ_CP038865.1,507,150.9723865877712,0.001733125950740937
throat_with_pathogen_01_6_2.fastq,NZ_CP017295.1,1103,150.9365367180417,0.003770489001316082
throat_with_pathogen_01_6_2.fastq,NZ_AP019822.1,1070,150.98971962616824,0.003657681986770814
throat_with_pathogen_01_6_2.fastq,NZ_CP032819.1,522,150.98467432950193,0.001784401866443331
throat_with_pathogen_01_6_2.fastq,NZ_CP029491.1,2273,150.98328200615927,0.007770010426102860
throat_with_pathogen_01_6_2.fastq,NZ_CP125087.1,699,150.98283261802575,0.002389457671731588
throat_with_pathogen_01_6_2.fastq,NZ_CP075566.1,288,150.98958333333334,0.000984497581485976
throat_with_pathogen_01_6_2.fastq,NZ_CP010997.1,1278,150.98435054773083,0.004368708017844019
throat_with_pathogen_01_6_2.fastq,NZ_CP039381.1,925,150.9708108108108,0.003162014801647666
throat_with_pathogen_01_6_2.fastq,NZ_CP012672.1,219,150.97260273972603,0.000748628369254961
throat_with_pathogen_01_6_2.fastq,NZ_CP121201.1,625,150.9856,0.002136496487599774
throat_with_pathogen_01_6_2.fastq,NZ_CP125360.1,3766,150.9859267126925,0.012873673235681201
throat_with_pathogen_01_6_2.fastq,NZ_CP012067.1,170,150.98823529411766,0.000581127044627139
throat_with_pathogen_01_6_2.fastq,NZ_CP020566.1,529,150.98865784499054,0.001808330627104449
throat_with_pathogen_01_6_2.fastq,NZ_CP017042.1,1298,150.9853620955316,0.004437075905447212
throat_with_pathogen_01_6_2.fastq,NZ_CP047591.1,737,150.9226594301221,0.002519356658177654
throat_with_pathogen_01_6_2.fastq,NZ_AP019846.1,232,150.98275862068965,0.000793067496197036
throat_with_pathogen_01_6_2.fastq,NZ_CP115634.1,269,150.9814126394052,0.000919548088262943
throat_with_pathogen_01_6_2.fastq,NZ_CP015402.2,159,150.98742138364778,0.000543524706445383
throat_with_pathogen_01_6_2.fastq,NZ_CP126076.1,807,150.98265179677819,0.002758644264788829
throat_with_pathogen_01_6_2.fastq,NZ_CP120398.1,175,150.97714285714287,0.000598219016527937
throat_with_pathogen_01_6_2.fastq,NZ_CP028101.1,1242,150.98389694041867,0.004245645820158271
throat_with_pathogen_01_6_2.fastq,NZ_CP033719.1,726,150.98209366391185,0.002481754319995898
throat_with_pathogen_01_6_2.fastq,NZ_CP069240.1,189,150.97354497354496,0.000646076537850172
throat_with_pathogen_01_6_2.fastq,NZ_CP034157.1,1863,150.98336017176598,0.006368468730237407
throat_with_pathogen_01_6_2.fastq,NZ_CP035997.1,511,150.98043052837573,0.001746799528261576
throat_with_pathogen_01_6_2.fastq,NZ_CP019668.1,85,150.98823529411766,0.000290563522313569
throat_with_pathogen_01_6_2.fastq,NZ_CP014264.1,829,150.73703256936068,0.002833848941152341
throat_with_pathogen_01_6_2.fastq,NZ_CP084221.1,2024,150.95553359683794,0.006918830225443109
